timestamp,us,sy,idle,avm,fre,tps,ipkts,opkts,anomaly_prediction,anomaly_score
2025-05-26 20:50:00+00:00,21.594202898550726,43.60144927536232,34.81884057971015,947976.9565217391,1183604.4420289856,30.465185185185184,251561183.66666666,374556748.98888886,1,-0.4910589971417942
2025-05-26 20:55:00+00:00,21.467625899280577,43.64028776978417,34.96402877697842,948082.2733812949,1183460.417266187,30.465185185185184,251561183.66666666,374556748.98888886,1,-0.4958345737935017
2025-05-26 21:00:00+00:00,21.35433070866142,43.55905511811024,35.188976377952756,948229.1102362205,1183272.3937007873,30.465185185185184,251561183.66666666,374556748.98888886,1,-0.4959738622090249
2025-05-26 21:05:00+00:00,21.104,43.528,35.392,948153.352,1183309.496,30.465185185185184,251561183.66666666,374556748.98888886,-1,-0.5017052825785511
2025-05-26 21:10:00+00:00,21.608,43.336,35.128,948472.896,1182950.08,30.465185185185184,251561183.66666666,374556748.98888886,1,-0.4988435620191879
2025-05-26 21:15:00+00:00,21.158730158730158,43.53174603174603,35.285714285714285,948344.5793650794,1183038.380952381,30.465185185185184,251561183.66666666,374556748.98888886,-1,-0.5017052825785511
2025-05-26 21:20:00+00:00,21.23015873015873,43.34920634920635,35.492063492063494,948680.7777777778,1182667.4523809524,30.465185185185184,251561183.66666666,374556748.98888886,-1,-0.5044835672500058
2025-05-26 21:25:00+00:00,21.376923076923077,43.45384615384615,35.23076923076923,948765.8076923077,1182534.9,30.465185185185184,251561183.66666666,374556748.98888886,1,-0.4997106164577182
2025-05-26 21:30:00+00:00,21.103703703703705,43.65925925925926,35.17777777777778,948803.8592592593,1182462.8814814815,30.465185185185184,251561183.66666666,374556748.98888886,-1,-0.5027169448452423
2025-05-26 21:35:00+00:00,21.448529411764707,43.536764705882355,35.0514705882353,948834.5220588235,1182389.2573529412,31.105882352941176,251563254.00367647,374558614.6875,1,-0.49424909706591874
2025-05-26 21:40:00+00:00,21.1021897810219,43.75182481751825,35.22627737226277,948874.7226277372,1182311.0364963503,30.388235294117646,251565331.96691176,374560485.7022059,-1,-0.5042109786052889
2025-05-26 21:45:00+00:00,21.45985401459854,43.76642335766423,34.88321167883212,949156.9635036497,1181986.8759124088,32.15072463768116,251567459.98188406,374562403.5507246,1,-0.49856269950027443
2025-05-26 21:50:00+00:00,21.195652173913043,43.64492753623188,35.19565217391305,949064.536231884,1182042.0144927537,31.275912408759122,251569605.270073,374564346.0510949,1,-0.49998009794601245
2025-05-26 21:55:00+00:00,21.48175182481752,43.65693430656934,34.86131386861314,949591.5620437956,1181471.6569343065,31.83065693430657,251571778.60948905,374566311.63503647,1,-0.4972581208709594
2025-05-26 22:00:00+00:00,21.18320610687023,43.48091603053435,35.41984732824427,949345.6183206107,1181677.8091603054,30.03969465648855,251573784.7442748,374568124.7900763,-1,-0.5029068461842614
2025-05-26 22:05:00+00:00,21.5,43.580882352941174,34.919117647058826,949631.7205882353,1181349.169117647,31.88905109489051,251575802.04379562,374569941.0839416,1,-0.4926135513188834
2025-05-26 22:10:00+00:00,21.25179856115108,43.7410071942446,35.0431654676259,949516.7841726618,1181425.4964028776,31.002898550724638,251578023.0652174,374571947.0869565,-1,-0.500571411887239
2025-05-26 22:15:00+00:00,21.46043165467626,43.669064748201436,34.84892086330935,949884.3309352518,1181018.0791366906,30.319424460431655,251580282.9352518,374573983.3489209,1,-0.496854315337424
2025-05-26 22:20:00+00:00,21.118518518518517,43.681481481481484,35.22962962962963,949745.6074074074,1181117.0814814814,30.064705882352943,251582483.8125,374575971.0147059,-1,-0.5033055613658609
2025-05-26 22:25:00+00:00,21.514492753623188,43.528985507246375,35.028985507246375,950193.5289855072,1180632.9420289856,31.35182481751825,251584688.28832117,374577965.29562044,1,-0.4948697973706413
2025-05-26 22:30:00+00:00,21.611510791366907,43.67625899280576,34.76258992805755,950164.8417266187,1180613.856115108,31.407194244604316,251586995.55035973,374580051.7194245,1,-0.4936893987753882
2025-05-26 22:35:00+00:00,21.27007299270073,43.76642335766423,34.956204379562045,950246.1240875912,1180496.1678832117,30.527536231884056,251589266.5,374582111.442029,-1,-0.5019750566200061
2025-05-26 22:40:00+00:00,21.525547445255473,43.55474452554745,34.91240875912409,950521.8540145985,1180180.6715328468,31.42189781021898,251591545.540146,374584180.0912409,1,-0.4936302870077613
2025-05-26 22:45:00+00:00,21.307142857142857,43.75714285714286,34.93571428571428,950466.1,1180197.2571428572,29.554285714285715,251593836.07142857,374586246.025,-1,-0.5016858925083145
2025-05-26 22:50:00+00:00,21.359712230215827,43.589928057553955,34.985611510791365,950689.2877697842,1179935.4316546763,31.545323741007195,251596165.6438849,374588350.7805755,1,-0.49471220283757483
2025-05-26 22:55:00+00:00,21.857142857142858,43.72142857142857,34.49285714285714,951437.35,1176807.4714285715,44.80714285714286,251598534.825,374590497.9142857,-1,-0.5077813654646812
2025-05-26 23:00:00+00:00,21.72142857142857,43.5,34.707142857142856,951572.7642857142,1176600.3785714286,30.992805755395683,251600885.47482014,374592623.6151079,1,-0.4970310147492864
2025-05-26 23:05:00+00:00,21.416058394160583,43.583941605839414,34.948905109489054,951442.394160584,1176685.7445255474,32.417391304347824,251603279.66666666,374594792.90217394,1,-0.496976749336356
2025-05-26 23:10:00+00:00,21.474452554744527,43.722627737226276,34.802919708029194,951724.299270073,1176365.1751824818,30.729411764705883,251605590.24264705,374596881.2316176,-1,-0.5038275558975269
